"","bamfile","mean_depth","proportion_of_reference_covered","pop"
"187","HAUG_15_a_2_EKDL210007863-1a-AK19135-AK34203_HLNT5DSX2_L2",1.57203580833423,0.676012798996651,"HAU"
"188","HAUG_15_a_batch1_EKDL210004788-1a-AK11615-AK16297_HHJYYDSX2_L1",1.96520914761775,0.721734838847938,"HAU"
"189","HAUG_15_a_batch2_EKDL210004789-1a-AK7685-AK16294_HHJYYDSX2_L2",1.09010032021729,0.573801947868552,"HAU"
"190","HAUG_15_a_batch3_EKDL210004790-1a-AK11401-AK7949_HHJYYDSX2_L3",1.62593157859492,0.683237085930707,"HAU"
"191","HAUG_15_a_EKDL200012859-1a-AK11526-AK16296_HNLVYDSXY_L1",1.86273182155369,0.707839785356121,"HAU"
"192","HAUG_15_a_EKDL210005548-1a-AK11659-AK16242_HHJKNDSX2_L4",1.23480636294777,0.613358706009416,"HAU"
"193","HAUG_15_a_EKDL210007862-1a-AK19232-AK19706_HLNT5DSX2_L2",1.36195958731962,0.641719074365356,"HAU"
"194","HAUG_15_batch1_EKDL210004788-1a-AK11653-AK16291_HHJYYDSX2_L1",1.29030862901941,0.622871918879266,"HAU"
"195","HAUG_15_batch2_EKDL210004789-1a-AK11710-AK16288_HHJYYDSX2_L2",1.19603321277946,0.599614810950412,"HAU"
"196","HAUG_15_batch3_EKDL210004790-1a-AK11440-AK16251_HHJYYDSX2_L3",1.96360580538258,0.725972245405138,"HAU"
"197","HAUG_15_EKDL200012859-1a-AK11653-AK16291_HNLVYDSXY_L1",1.10346101370314,0.581347231892742,"HAU"
"198","HAUG_15_EKDL210005548-1a-AK11683-AK16236_HHJKNDSX2_L4",0.823007548567046,0.499106890296896,"HAU"
"199","HAUG_15_EKDL210007862-1a-AK19250-AK19698_HLNT5DSX2_L2",0.939156292189353,0.537085899591184,"HAU"
"200","HAUG_16_EKDL210004789-1a-AK11512-AK16284_HHJYYDSX2_L2",1.09863173339816,0.571683174083147,"HAU"
"201","HAUG_17_EKDL200012859-1a-AK11387-AK16228_HNLVYDSXY_L1",0.969493745952741,0.542902634114319,"HAU"
"202","HAUG_18_EKDL210005548-1a-AK11471-AK16271_HHJKNDSX2_L4",1.42264262585355,0.651587712623571,"HAU"
"203","HAUG_21_EKDL200012859-1a-AK11486-AK16237_HNLVYDSXY_L1",0.919644150312294,0.518210516909525,"HAU"
"204","Havs_01_EKDL210004790-1a-AK11526-AK16296_HHJYYDSX2_L3",1.3007187735273,0.628093544499576,"Hav"
"205","Havs_02_EKDL210005548-1a-AK4251-AK16229_HHJKNDSX2_L4",1.1072016735954,0.579485798623574,"Hav"
"206","Havs_03_EKDL210005548-1a-AK12626-AK16295_HHJKNDSX2_L4",1.03940520114053,0.564166177855416,"Hav"
"207","Havs_04_EKDL210004790-1a-AK11186-AK1268_HHJYYDSX2_L3",1.56309453384966,0.673812915580877,"Hav"
"208","Havs_05_batch3_EKDL210004790-1a-AK11195-AK16227_HHJYYDSX2_L3",1.50952131416017,0.660292172812637,"Hav"
"209","Havs_06_EKDL210004790-1a-AK11528-AK14283_HHJYYDSX2_L3",1.40369481461934,0.643673645376261,"Hav"
"210","Havs_07_EKDL210005548-1a-AK11520-AK16285_HHJKNDSX2_L4",0.735280396515586,0.463957972890842,"Hav"
"211","Havs_09_EKDL210004789-1a-AK11667-AK16287_HHJYYDSX2_L2",1.46149275663352,0.654476088583673,"Hav"
"212","Havs_13_EKDL210004789-1a-AK11497-AK9485_HHJYYDSX2_L2",0.691047998808358,0.442230513017107,"Hav"
"213","Havs_15_EKDL210004790-1a-AK11171-AK16279_HHJYYDSX2_L3",1.05362834202693,0.564213798501356,"Hav"
